auctionId,isSold
a693b475-0783-4232-85fb-11a04d3840c1_b9a4f228-7a24-44da-814f-f59eea21c045,False
a6e04768-7819-4bea-810b-0bcc62bf57fa_11f79f50-5a97-444c-8751-118976e64c25,True
a735ad04-7445-4df8-b2de-f14f624c5e1f_ba8a2386-3b48-4dff-9ddf-b0386bc2c0b5,False
a7528a01-9f54-4da7-a490-e7e3c704f384_814906e9-11c9-4855-af0e-76d16955aedc,True
a75b9169-e0d6-4a50-a7ca-544bbf82be0a_d97b382f-141a-4c49-8b48-a9f51c5494a9,True
a7868217-ed86-4d11-b8df-1335ad99b42f_2be1d4fe-c8d8-4025-b890-faad37666534,True
a7eedac5-80d7-48fd-8096-9e2350932a19_feb437dc-5701-48e4-b2bf-0549753f26ec,True
a7ef747a-3564-4d7a-8d9f-6e071825e761_efbdaef8-b551-4ece-9207-67e6d7b24ad4,True
a7fb104e-2df8-4afd-9ace-3f14b6ff5152_deb3e7bb-edfe-4c7c-9890-7eb4582e4fe8,True
a8d2cd46-85eb-4c23-88d1-5d2553d43024_411bb1c6-baf7-4c86-9c5c-0c7c03ce8d5a,True
a8e0cab4-2de2-48f2-a845-e9f55bef526b_a9756569-fd7a-4d1b-8358-5352619b8e43,True
a905674a-972f-46f6-81ce-7535fc4b062b_ccbc9a03-cb03-4f0c-9679-19bb652ddb67,False
a96ba96c-1857-4d12-8626-e3842a0bb853_c89db89c-eb74-47f8-b101-8a73818d13eb,True
a972af44-77a5-4eae-b749-bbc15db07382_bdf98cd9-4c80-46e4-b534-e8b8d48fce4a,True
a9d1d88b-50e5-4687-aa75-dca6342f2ffa,False
a9e9bdf5-d9f2-404a-ad88-cd2869c327b2_2104472e-edf5-4d15-a5e9-7cec44585658,True
aa13a552-4017-45b0-a8fe-0d5e9e190411,True
aa1f8e7b-b49e-413e-8951-e098b6af2491_b016601b-426c-438c-97ba-d4772161591d,True
aa2607ce-a4a9-475d-9db9-1ae33d3d3519_69b85373-7639-46d2-b497-91fd1ced39c6,False
aae19916-da57-429c-88f3-b3a1281c16ff_8997f561-3fe5-4f3c-bf0e-819bab62f113,False
aae2d8a0-2be5-42e4-be93-8ae0c4d469cc_60a16d1a-bfde-46da-a1b2-0bd947233d67,True
aaeb7374-0021-49a3-b3bc-40746a91830c,False
ab0c7b7b-345f-44ce-8046-4574fcee2692_d0b5e532-32c9-45ac-b5da-6d29afe686b8,True
ab1aee7d-198f-4b4f-825d-5c43d80c27de,False
ab9ddf47-e219-4f8f-aba1-cc01a1f5d87a,False
ac8d5e8d-0aab-49bf-bf54-4745ec14b588_d6021d61-e5d9-4897-bbc2-fd7cec18e887,True
ad1e6361-e888-43f6-8e0c-c6f70836faea_14814241-c4f4-4e4c-a509-c015fadd127b,False
ad5115f0-7ba3-4c50-b85f-c7c0309f8af3_c93d173d-bc6f-4337-88be-bf0197a3c9be,False
ad6dd476-ae76-4e8a-ad05-b7eb6ddd3d3e_f9e7dcfa-c6fa-4a91-ba3a-bcc97e15ce45,False
ad867d90-a216-402a-aa07-937777dbfcfd_8e9f38a7-528f-4087-beb3-bb4963fe3b7e,True
adf56e85-fd1b-4132-8161-5c883ed61c65_7777ab34-eac4-4525-8092-9416539e44de,False
ae811b0b-bd1c-471d-a603-a2c8d8b90afa_63034dee-aeeb-4f6f-afa5-41ed486bef92,False
ae8e7936-b3a6-4bcf-96e6-45563d250173_1f54f3af-650c-44b8-a799-d403ff749c97,True
aef5d245-59fa-4259-9411-a8e8699d8893_3481a9fd-aaf3-4c15-9172-6692c29544d0,True
affa1980-65b6-476d-8dcd-10cdcae53161_3e8b6e34-f671-4f64-be06-f777c05f8132,True
b0591d61-0e5c-4bc6-ace2-1d37ee84e5a2_88eccd4c-0f60-4fc1-bca2-9a17d80e22c3,False
b08a42a0-7b9e-44ef-8d4e-0975fdef825e_50c9e431-e38b-4c2b-bda4-029d1f7cb618,False
b08dc08a-01b2-4e9a-b44a-b9917db0625f_cdf8885c-0ace-41ed-9170-50e247c92921,False
b0cd8984-f627-4926-8cce-18b15dfe5b32_e348c701-2a51-437b-aaf2-42ce294bdb11,True
b10adfe0-1306-4a18-b8ef-7c1778b7d614_bb2e0358-9f91-4bc2-9318-5fa8ace17f51,False
b119b347-99d0-4880-8c95-002eef6f6016_6f368c5c-737b-4b5c-8ca9-adaea993147f,True
b139c9e1-1f24-4cec-8da7-841536f8dda1_978692f0-db60-4e18-aef9-695106e2393a,False
b16b32ad-c37c-49d9-9d2d-62c2e3fc4347_3e7c60bf-f917-4da4-b15b-28ac47462c06,True
b1bb7010-79b2-4f32-a006-ca214dd176aa_93544e8b-fa93-48ef-ace1-3a8b81207370,False
b1c2ad40-6a64-479e-b150-71c2f01a7534_a0b23864-1ba9-44ca-be73-035acdb0e3f0,False
b229c86c-6e64-40b2-bae8-9516935c5445_f28eea5d-f778-4303-b36c-db3f274bd2fa,False
b247dfe6-000e-4e97-b985-f5668c745e00_e3343281-ea23-4a8c-abdb-05feff5d3af7,True
b295f7cd-1877-4616-a22d-4a5f4fa44a11_5e3e762c-8315-462e-9ce3-286e23b5809c,True
b2aa29ed-e988-4caa-a834-e27ab94fd8e1_5fe445e0-edad-44db-9b52-ea9948b639b6,True
b2cd4cf6-3cb6-4188-9ced-812370dd5c35_853c0751-b7a0-4525-b2c1-879fe1001214,False
b2d694ad-0410-42db-9367-658f48b6322b_1f50c694-60e9-4d07-97ca-113e1b4bbada,True
b2e18e81-8ecd-41c1-8427-8533eaa45a62_7cec07ec-93e3-4aad-bb1e-e5a89e3476e6,False
b3078bea-2b32-40b6-8a53-3c5ac1d40283_22baac40-77f7-45f7-bb0a-f76db15e31ee,False
b3191a17-f07c-40f8-8838-d24c56b78c1f_7e7b9ac2-ee81-41cf-9bf5-83494923fff9,True
b36409c0-058b-4bff-a504-cef5494343d2_226d7b70-f4e5-4feb-8c98-b4abacc38bdc,True
b384262e-25d6-41a8-958c-6857387705c6_9a618655-b5af-471a-9fb9-5813ee76f922,False
b3ba52ee-105a-4e41-83a0-920fbc90dc99_ec3e5d09-b720-4e16-8f6e-82e568d8e73c,True
b3d28f46-4ba1-439e-9538-19c454dc8ea5_e07f949b-226d-42ed-ab55-ef0efad11f59,True
b47ca92f-a0d6-426f-8621-2078f72370ca_dde1f5fe-0c54-4f36-a5ba-b60a41cc91f7,False
b4853028-b724-45c9-946e-615542568bbd,True
b48d1365-12bc-4e38-84fb-49df95fd1729_ca3076d8-ea09-4d17-9396-22b9f0d16774,False
b4af044d-1a11-490a-89fc-43035ee72ba6_02b30b79-0eff-4873-aafc-434f638eb344,False
b4b54e2e-a8e5-4973-92f6-5737d60c248c_f7f762b0-b01d-430d-bf4c-3acd20f0ae3d,False
b4ea0539-aa6b-4d8c-a89c-c4c101e3d0cc_d86f3e22-796c-4d92-af33-550421ca01aa,False
b4f001f8-f31a-4f7e-ba76-cc41e45ab4f4_226873bf-8c3c-441e-b919-14294a85128c,False
b4ff8d05-7de0-46e0-9e9a-25b03714fd4a_dec282bd-cde8-4323-8a00-1fa52ebc73c9,False
b544a32d-8589-4a9d-80ea-e36e5c261304_5750c935-90a6-489a-8dd1-f314f0cd42e3,True
b5ae4c36-1f9e-495f-a79d-853c02f23458_c6db6ea6-376f-4908-b214-fab55fd66eb1,True
b5d1dc7e-09a9-48bd-8393-2f0323ed2ca8_85c3abf8-ba68-4831-81bb-fedac77e2da5,False
b5edf02a-5135-433e-89ff-9bc833acafba_f6a7ad92-4362-4943-9a17-0bfddd9915e4,False
b5ef3d5e-4aba-44f4-add8-0811aa8b8c0a_c7336624-f33b-43bb-8228-e3af81399609,True
b5f1cef5-3a37-4c33-a661-5e42ee983fd3_881a12e7-6516-44e3-a096-d4caa0feba5f,True
b61c8594-771f-40e1-bf57-fc380962439b_e19e36e1-555c-4164-b2ba-ef1a1abbfb48,True
b62a1dc1-a9ca-4a9a-9d7c-7651fcc9ac07_40a52a75-8910-4185-b0bc-c64ba281afa2,True
b69547d5-c9e9-45dc-9bb7-17146ac16fa4_73e473d0-04bb-4459-8ff1-685b849ecf62,False
b6b6c50a-48be-4487-a7d9-038b7ea78157_c914238a-8d90-484d-b208-d7f264cefa7e,False
b6d628ed-e1ee-4662-ad2a-acc9ae836088_af7e7c18-69d7-4ed5-8ab6-e21f4ec073be,False
b73ea258-30de-435b-a075-f9ce05acc268_39b631e4-3d6e-40fe-9686-6e86b6eaaf7d,True
b7728f6b-0006-4f90-8a5f-83c4c2f8f16c_0fc99f03-506b-4ef6-80de-d7907606bf44,True
b778820f-6dd2-4a11-8206-d0e57da832aa_694ca50a-7646-4d5e-8c8a-9efa3ee5f16a,True
b7b26fc2-db58-4c40-b878-9aa968d0558c_8d5fadc2-4ffc-4962-a81f-2dca2221f543,True
b7be53d0-aeed-4e18-9928-4d39992d315f_ddaad42b-f305-4710-b4d9-d3abc21b426d,True
b7deee1a-1084-49ee-a9b0-bf31587ee82d_998ded44-e2d5-4d67-b0f6-c24177b57d60,True
b8483a46-3b51-4d90-b189-aae02cdbf4df_0c798368-4b18-40bf-b097-43e472a8e2f1,False
b8653f00-2e2d-4584-bec1-d3ed0c644725_b9eab5cf-b4a6-47dc-83df-6f3b2e1a425f,True
b8928681-3733-455b-9d8c-69f6b059772e_c3851f87-1737-42e9-b9ac-26857d4247c4,False
b89f2c6d-7de7-489e-a1ef-4b3537467cf0_08f39b78-61ac-4903-80e5-9e459e8cb44c,True
b8cf4f12-8ca1-4e01-81ea-a5ba4b93c01f_a39a5aa5-ccc9-4af5-a714-b680e850c655,False
b945e20b-b0b8-442f-85f1-1ce08805c4e1_93354d90-de59-4ab4-882b-e1b34a68be6d,True
b9d1c730-9418-4e77-9684-15bcd6b3723b_bd16542f-ec19-4160-89e5-9feb0dc161a0,False
b9d7064a-e05f-49f8-9eb1-3da7ed0d6714_ec961a54-5bca-4286-83c3-20c50945b275,False
b9e7d089-c3c6-4ab8-b083-a4482a1daa16_b34a09cc-c148-4ae2-8884-557eb1bf00da,True
ba0e3c9b-83f3-469e-bbf7-60bb71fb3841_99b192de-dd51-4351-ac54-64ebc05b7105,True
ba223589-4eb1-47ad-a5a1-86dc23de1a07,True
bb548925-a730-47b7-a179-3956bc296240,False
bb57309c-660b-46ad-bbf4-e65735298a60_4cb8c54f-9b7a-4994-ae80-0a1e323c08da,False
bb679320-3f5c-4a19-962d-7a1057f72a2c_4f67f2d9-c78f-4d57-b967-6b22cc2bef9d,True
bb7aeedd-bd38-46e6-9f1c-0978ce0e2e51_5042c24c-e895-4eed-aa19-0e6d1338745b,False
bb7d4c4a-80d6-48fb-b1fb-50971913fcd1_76d8bc7a-5161-4d0e-af89-e8def65b6434,False
bc3b07be-8d91-4bc1-a0ea-a0d5c64635be_7b2e1597-629c-4fb2-be95-9ef1515e325f,False
bc3c7c3d-59bc-4d14-9105-2a3f4b1dbdc6_c72b2c43-d99f-4324-8a52-bd484e23cf10,False
bc4f5f9d-a7ab-46e0-9464-2e894ebc30f5_ccb88f9c-e493-4c60-bdc6-ab1754c7f581,True
bc5c16f8-f026-41ce-be2d-c1608fc35a14_d7e7ef76-f243-4b28-9706-db890febaedd,False
bc5cbdcc-5ba4-466b-9c0a-7a2a05125143_4d689a63-69db-4d95-9ddd-8519c3d67dcf,True
bc75a4bd-2af3-4487-8e62-a8565c2a4545_5d11677e-43de-4f76-8f9d-f590c9dc66bf,False
bc7a5bb0-5ce7-4ec7-b502-624136cad2a9_87c4cd14-6512-45d4-9f5d-f6020fbab56b,False
bd1b1a65-5686-4e40-bb10-14ba0f2a467a_e76b2c6d-3e81-4185-b7ee-2b8fbbe0353b,True
bda51d02-b70b-481a-97b3-fc3cfa024b3c_ff0ba97f-1a20-4b5e-bab3-ef5d9d16ed67,False
bddf1faf-c01e-4d44-af4a-ef1fa0d48c5b,False
bdecfe65-eb4a-4f04-b98e-997504ab96e0_9ab1ab55-a8f7-406f-8ef7-505f1e7c768f,True
be0985c0-7f6c-41be-ae7a-59e767e77e6b_f145c963-c93f-480f-b86c-40ae771bcc3d,False
be7bae31-2edd-42a1-80fa-b0c036dad0dd_c890fe06-e53c-46ec-9c7f-3e85c3bc98a5,False
bea2d959-9442-4a81-82b8-829448195a9d_7318bea1-4e64-42b1-b7ee-a43931e0b9e8,True
beed65cf-a616-4450-82a8-c96a1a12185e_ef0e0968-286a-4427-9d29-3a995d5112ba,True
bef89b3b-27cc-4223-91b2-73c6cd2c858d_91d501db-8e8e-4e8d-b9f9-daafec65eaa7,True
bf110db1-cc87-4ebe-aa06-8d2013c11be9_f052a4e3-8c8c-4d29-bea7-53fbbb665fe6,False
bf578082-a96d-45c3-af1b-79c6275a2f7b_58c581b2-d29c-4425-8b4b-0be6fa7b6c44,True
bf87760e-9ca9-4d11-afa8-62c520f04696_2e547439-14a9-4504-85cd-2e49765bfe59,False
bfa493b6-adbd-4529-98e1-8a9e8b4f5ed8_6b8b4700-80e7-4611-90a3-8c5def1349ae,False
bfa81413-3886-4520-932b-ecd2cbc87fbc_72d76c43-1f2c-433f-b953-2131d8c0b1ad,False
bfc127d4-e22c-4190-b0d3-db8daab2d5e7_3b57a8f1-c288-4f22-a09a-d38e5287b895,False
bfce4dd2-9d6a-4c94-9670-4db4cac4a7c2_72f49d6f-c447-4b42-b0a8-45c640ab7e22,True
bfe4604f-e823-432a-852b-50b6bda36fe1_92dc1fd0-fde4-44ee-a6e8-eeebcfa458e2,False
bff18c75-33ab-4e50-9988-001c000c01a9_9b1b73bc-0d9c-4088-a022-d6869f408f23,True
bffc71f6-19d1-4ee2-87b5-c7148f9eba13_12fc9c68-8f97-44e6-a0b2-ef7ba26b0610,False
c00a8947-2c3e-48dd-8c20-b7af99b28f04_1af97b5f-b64f-44b9-abab-7dff2b8ac760,False
c031d8f2-a0b4-41a4-8bac-7287ef78a535_b3bdbdd8-e206-4cca-9e36-0bfb54ac62b1,False
c04b374c-333a-4112-bab5-3111cd8bcf07_ad1406ce-13ed-42de-aa77-f0902891e2d7,False
c0c3b10d-96e5-473f-8f06-d59295fcb185_6e9ee4aa-7762-4747-8fee-b24bc1ddd51b,True
c118e8bb-292d-4cd3-829e-4b96c376d761_06c19fcb-aaf5-4334-81ea-718807521423,True
c176ea93-7b7b-474b-88bb-338e89d7f163,False
c19e5b97-a115-4bc6-a55c-3c89a00da69f_bcb73809-1892-4bc5-9cea-1825f4b950d1,False
c1d2ea58-dd92-450e-943d-3f09cf422100,False
c1ed8e0f-d6ea-4618-87c6-735c32190d46_4c20c7aa-0c4b-4588-87c9-6a1ca30f511c,True
c219c0f8-e07b-4bd5-a0d6-88684fb5569d,True
c22134c6-4b54-4e21-8720-5988bebbd6ef_87479d9d-42fa-4690-b516-38eb7354985e,False
c2cda1e3-d9e1-4568-96c5-937d312a8ec9_b82bf9e1-a957-4a95-b715-0c3f07f60dd2,False
c2e9867d-3d4d-48e4-897b-cade7118bb75_9f8512af-4616-4d69-9f4e-ffe5748e3407,True
c2ea87aa-823a-4b39-bbb5-84ee8b0a13c4_b409015a-045c-4870-ad52-b9530b26f0d9,False
c3b4be14-fe3d-4156-8b63-56ee80978ec0_dfd79faa-fe75-41df-87f4-21ff6933a14c,False
c3c143fa-2850-4f20-81d4-eb7db94ee9a9_9e3696b2-9e91-4cc4-9a12-5ed50163dec6,True
c3cd7222-a8de-441d-a50e-e2f32bb9e97a_d7f13f64-4bef-48aa-ae96-4217fd835a4a,False
c3db20e3-b16c-4fc7-b1e3-b7214d787cf9_bc1c94c9-8579-4791-9648-e3a9bdb5036b,False
c41cbf0b-59c1-40f1-8816-6e604cdb1ab7_58d944fe-7fd7-429e-860d-99c459772f34,False
c4b915fb-d51f-462d-be30-5dff3c71e42e_09bab7b6-6113-4ed2-8066-b97d2bc6c190,True
c54f1783-971d-4be5-9e2c-98b1faf0b77a,False
c55d835b-4688-4b36-ba64-b5e6f5fb6106_08b94abb-b829-46f6-a3cf-dcd8938d55d1,True
c57ce2f1-24d8-41d9-8dd7-93d32257cc04_5167c7d5-74b8-477d-960b-be6e0c3b4de0,True
c5848203-0a5f-4d44-904c-42f62740c2aa_339b6268-d5ec-4201-ba02-0edf5a31adef,True
c5918272-49dc-4e0f-8f0f-fe65ac9de830_7373bedc-b533-4c58-9a9f-879632daf4f4,True
c5e6b042-1d06-4ed4-9134-2aff31721d50,False
c5fc7ebf-47e0-41ce-b592-0fa36a6f902b_cb2d5733-c69d-4459-95f8-7ede004fa34b,False
c609a42a-1b74-489d-907d-51f6e1bef3ef_8435248a-925b-4ca5-951e-16f4e35bdb5f,True
c62ab0bd-1ab6-42da-a21e-6e3e4ee2b350_62753176-abb0-4dbc-a66b-37add1a946b5,False
c6d8f8c7-0c3e-40e6-a7be-9aab43eff80b_4b006e69-b608-4e77-a7c6-a71ec514de51,True
c7064942-d902-4441-86c7-4e3bab88eb9a_04b8d86e-6bb0-487d-9fb5-fc4d97cfad35,True
c70cbe84-a23d-47e3-af04-bb9b4b46f17f_14825b6c-02f7-475a-bdfa-16966337c7c1,True
c712af56-456a-4163-bbbb-fd74df7925d8,False
c7d48084-e0af-4feb-81d5-fd24c581fa75_aa029c22-a6c2-47fe-87c6-1c18ee3b7244,False
c8363e08-f129-46ce-8566-ee59db92c54c_23868222-d267-4f54-8f5c-f45a79fcfe3e,False
c86fca3e-d2fd-4a79-ad44-d361a949ca25,False
c884950d-e480-47fc-a964-d60d91afcedf,False
c8cce3b5-d8b3-4ae0-ba54-aa40664e0b42_14c2d9e2-aba3-48c0-a7f1-45a9c119b80f,False
c8d7ab03-90e2-42a9-8531-e36f195512a4_9cb3a71c-d52f-4f0f-a974-97edb7d68222,True
c8e56526-be59-4019-8153-b9a9ac0fdf58_546733a2-24b5-4cb5-91c3-ff90d150a96b,False
c8f26c91-0a1d-49bb-a750-f2f3dcc161ae_22ca1cbb-002b-4143-b396-8ac9d8847f20,True
c9ac5290-23d2-430f-a583-b4fa737f3d88_8eda2fd6-1e41-4291-ab3d-40a6df762f07,False
c9e35366-2093-49a4-84c9-1abb9f09f99a_d5989549-6782-4459-b2f8-dbde052e7e64,False
ca1f9ab6-f6d6-4d84-a577-1b28eacc2d83_d0ed7817-fb62-4984-902a-c99f363587c9,False
ca5297d9-b39e-4151-bc74-f4b4ee338195_9e9f258d-a9c9-45f6-9140-a2a41742a891,True
ca6e4bf5-4fc1-411b-955f-4b1552eef5b3_5679bd4f-8e93-4e9c-958b-9c6920fa2219,False
ca75ee9d-66ab-4ca9-954d-38baa43d7839_df037925-c35c-4015-94a1-34f1e9507910,False
ca7a8e34-23a2-4f5b-82e2-3279b92707a5_f707d710-d73d-44fc-9644-65264f879905,True
ca88fd15-debc-4ef3-878f-b95179cd5bb1,True
cab175af-be3d-4220-9881-16a46193f4da_5cf87566-7ad6-47cd-9389-8b36591d122e,True
cb14cd73-095c-44bd-9856-76b6eaa58b38_b8f69bd9-dfe4-41ab-b979-9268586a06c4,True
cb2a92fe-009d-4e35-87dd-df41b6e3b1c7_4ce64cfc-9add-40af-a2ee-b17e3c2321b4,False
cb363715-57d0-46cc-aeb4-53f7a89dc95d_f3317691-1690-4a1a-962e-79b935b0785b,True
cbbf18ee-e23b-4c0d-94f4-5b5e1d987564_135f450d-89d5-422a-b7a9-f2ef9814df66,False
cc944bdc-7441-4d75-9520-eb74da686f9c_6541cb87-cf20-4d96-b11e-a2143e5c3bff,True
cd06c24d-8b4c-46dc-9750-b9dec0a89baa_4d189395-3e38-4afd-a758-15e2e6a58451,True
cd558afe-8214-4de2-8001-8443adada39b_a82bdf0d-ba60-43ef-b7f5-41a166bc1910,False
cd7c6d4b-994b-4680-919f-b25a5ccd1b6f_2f5d1554-f247-4a75-bed5-2d5ed26df036,True
cd91a697-9993-46c9-a1a9-eab0d9e37c0e_1af3f793-4c7a-4097-adb0-b728adf0119d,True
cd9874e8-ddeb-4285-8297-26daea8960c1_b8a47310-5375-48c7-ad4b-ff287fb21862,True
cdc5fcb2-d087-4dac-b592-33109e18825c_4acd3090-2679-4489-95b9-f965bad418f6,True
ce2035e2-6b5e-45a8-b154-c8280e68a4bd_47b42ce8-1d65-45e5-958c-25f34640b78c,True
ceead1fa-5c22-4fb7-8d37-ac4dc2e4c86e_0cca4e7f-ed2f-437e-badb-7623d54f16b5,False
cf1043de-f2ed-425a-b602-4a0d68465bcf_700af7ed-d1a4-4e02-b080-d05f5b875479,False
cf52a7f3-fa21-4a93-9c72-26f99ac83436_d813b1d5-62d5-4999-b4c0-09694cbd54a9,True
cf7dec35-a8c3-4345-b7d2-cf40eb481960_f4052b00-3707-4327-a953-afb54c29aff3,True
cfb7ab76-f042-46fb-bc8d-692efdec58be_3430f02a-fd6a-46da-8eb0-94534765db79,True
cfbfde14-0160-4ff8-8924-745c57fb6095_67a522d5-996d-41b2-aea5-0ce3d92663db,True
cfde8b2f-3db1-4582-8d62-1c2ffb15c696_44c29302-3771-4c44-90dc-ea9d98b72d7b,True
cff4d192-b8df-4cbc-a1d0-fd842640e49f_9e966d1b-279b-40f9-875e-5571830bf3dd,True
d00f064f-48b3-46d3-a1be-adee66b55c5c_8bf795dc-3132-408a-853a-e6923406409f,False
d011036a-563f-4747-ba84-321c1c44dfe8,True
d02ad076-4076-44bd-9d59-592afa1b49d6_ff7e44c9-ea22-48fa-8602-c1b45d154384,True
d044b506-1fc1-44ee-871a-73275b6e4634_d13a3f13-4292-446b-a32f-98228bccb407,True
d06488a0-d8ce-4a1e-9abd-439df1c55bd3,True
d0a797a5-ad35-4943-8e54-8ac13f52ab84_9408d3e9-2d74-40f3-9842-ee5b69100ce2,False
d170b388-6cbe-4caf-ab10-3b799b84fe1c_218cb659-7f61-47b4-8004-df3b453c3eaa,False
d18a3380-b768-41b3-a787-57e46030355b_79a3f650-594b-4a5d-ad65-bb49c45ea17c,True
d1d2a3aa-d3ae-41ed-b9de-a6513968fd02_68d39ad5-06aa-4818-a8ef-c069925cf8a4,False
d1d34a6e-d92d-4971-87ab-15228ab46a13_d9deda1d-2e66-4461-90aa-1b1e3015b923,True
d1f35156-7fd5-4673-9eb0-879aedc1d02c_e4ea986d-88a1-4ee8-94e1-f23f36bf8f5e,True
d20e167d-3daf-4224-94f8-9712bc5225b6_adefef25-a5ee-4520-b16c-180b7cb2d954,False
d22fa44d-0d0c-4fbf-ada0-92700bad241f_1f7b5450-a088-4df5-b0c6-b12b49d9436f,False
d23d342c-5f41-42e2-87f3-3c0c247b2853_d2f7bf99-3061-4eba-89f5-c25195014713,False
d24906ae-4e22-4ce7-837e-46b4c7faa22a_35c9e352-0a47-4155-b4e5-8d111992fed9,True
d28b8942-2ddc-4607-9dbb-3e3a206091f7_74ed0cdb-1020-4d98-8766-6d2e3d03d882,False
d2dc51c3-c282-4f90-b07f-f18431d239de_53ad0d74-fa59-4882-bec6-fcbd86d4e9f4,True
d2ee55a4-da69-4150-821e-19f28cdf5b37_b30830b9-2094-4088-9aa2-aa6c03c9b246,True
d339287a-9450-4dc1-a9fd-3b954356fcdb_a1a7cf67-c4fe-4ec2-8291-a3b36564c7f2,False
d3612edc-c698-41c0-a1a7-1d2adcc790ed_501916d9-4915-4cf2-a93c-740f074b2519,False
d377acae-26b2-4203-a637-7a122a96434b_3798820c-0e98-4fd9-8177-361b0a34f19b,True
d387b1d9-a2ed-4d2f-bcba-5049d5a41f34_ea2129d7-fdcc-4f24-b3cf-20db64a1d16a,False
d3eb8519-777d-475e-95b4-ff1d96c5e83c_9719c22f-19bc-45e3-941c-67f2b94cd1ad,True
d3ebf4ef-1236-4a98-a3b9-d5e5ae30291e_fdf1be5d-f802-40bc-99c5-5f97d800e771,True
d42391d8-bb8c-42fa-99e7-89d962688e0d_36e9729f-b292-431c-8c63-4ebdc0a1aa69,True
d44b65b1-35b6-4cd8-b59a-33002d840789_effdc9b4-c394-4231-8772-bf697833ce36,False
d4ce8d20-12ba-41ad-8196-b356a0bb0e04_eef947e3-112a-4cf4-9c45-c47c31ec94f6,True
d54ab4f7-0fe8-4d20-9a87-0cf0d6dc109b_5ae4ebb7-8295-496b-a435-36d3775c5ab1,False
d553e523-d4aa-4b0e-ac87-c41572c1fbcd_79fd6494-2a56-4072-905e-3539ee7538ff,False
d5b80e54-0286-44e1-9d35-0aaeda2c029d_466bc59d-e63f-4a87-8548-8562fc95897d,True
d5dcfc4e-d6c1-4638-b5ae-2baa53233988_535839ce-52cf-40eb-ab83-07fc469ae6d5,True
d5f72ec1-c039-43c9-8d05-f19ba0693c8e_eab5ba6a-b4ff-4769-ae86-ca3445380fbc,True
d677994d-0f17-44af-bc0f-fd3c0885a0b4_801c677a-520e-48ad-b18b-51977b519b80,False
d71b1293-d189-4e62-bb1c-dfda563e6c65_9c18aa31-6f5d-4611-83bf-855415484587,True
d7aeb96e-245c-46ae-b115-544253d6f17e_67b5d940-e728-41c2-bae5-45dc3b83ff64,False
d7e5cd6e-29ca-4a00-a544-f278eeb86861_54711d76-1bb4-43c0-9759-047a9d7ade0e,True
d81d136d-a493-43a0-b007-1fc79084533f_2bc09688-291c-41dd-a19b-2cc4a7a95794,False
d86691e8-c33a-4cc5-99d5-7fda9746d70d_d8085c9b-0ad2-4215-8087-180e17b1f7b9,True
d86df7ab-ae90-49e3-aec7-25682a28b0ad,True
d8b15b25-0f50-4729-9758-a04e22bdd3fe_bec6ea60-1a26-4638-a6c5-055b6c8fa269,True
d8c07b95-c96a-4075-9452-10c6685b3cab,False
d8c171d0-b7dc-4589-b371-8099d30b98ba_06e49ff5-9f04-486d-9996-5d77ae3636aa,True
d8c8f9e0-e6ce-409c-bea2-02b25861b375_88b4a0eb-0487-4bc1-b589-b65fbe759b92,True
d8cd8f90-6da8-4bf5-9fb7-ee7afdd294bb_2ffac3ca-fc97-4cc8-8b2e-c0ef04e5ce2e,True
d8deaf2f-c19c-49be-9f56-47014211005d_89b39272-3eeb-4070-bab6-346a55f3508c,True
d8e185f0-9302-493e-b4ac-dfc41bc9ceb3_b2fa5bc6-f0a2-4531-8ce9-c347b72e5ba6,True
d9ccddec-aacb-412d-bb5a-e1c641e0b63f_1bfe9aae-e6c3-4013-8b58-4708faf01080,True
d9fc7225-5b1b-4f2e-a38b-d4ca7a92a862_3d21cf9e-e6ee-4f34-9e14-c67c90074f23,True
da0b6255-d9e3-4292-a32a-58759cf3145d,False
da64bf82-be79-4f90-866d-b67fcd901ab2_8e7e1e87-4c5b-4bbf-8707-2390c2512d74,True
da6dd52c-0049-434a-9b56-d976c42dc5e6,False
daa4b091-10b2-4d69-8c08-2afeca86e21f_c77117c9-20ab-4739-b651-fe975dd662a9,True
daab8447-fb62-4786-9ce1-fd0d617887d7_edc0b0fd-7872-4cdc-8909-28e6631de4c4,True
db854bb0-9f26-4316-8397-6b63fd970379_9eec063f-aa06-4d2a-8d6c-7258e5205326,False
dbf8743f-c62a-4b55-89d2-17e3f3a49db7_41b35831-6062-4fdb-b573-d0e04dba47ba,False
dc600596-5372-42e5-bdd1-4fb97b9681a6_d5506990-71f0-428f-ac65-41c5af15048a,True
dc9b62ba-a61d-4164-8049-b1a116f5a1a4_c4aa7fbc-b652-4933-9505-ad6431a6951e,True
dcdafb86-9d2f-4594-9b30-33238ea796f3_a2708797-3680-40f2-927e-a1d7abf99d6d,False
dce00f63-fb5c-4940-8296-448e10734234_f0eb932f-af4b-42cb-b928-36a4db25f149,False
dd06d3be-416f-46ff-b8e1-d52490fe8700_11af3a70-b69b-4444-aac3-bd32ff35fe2b,True
dd1fbb99-4f3f-4f3c-9288-374ab93df849_baabd70a-908b-467f-875e-a3e2de38e5e8,False
dd20a605-1edf-45a6-a77c-8a8ff506cfb5_64c7a19c-c6fc-43fd-a8a1-50b7b6accaa6,True
